timestamp,open,high,low,close,volume,open_interest,expiry,strike,option_type,instrument_key,trading_symbol,lot_size
2026-08-04 14:55:00+05:30,1.25,1.3,1.25,1.25,86970,3540680,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:00:00+05:30,1.3,1.3,1.2,1.2,38870,3538470,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:05:00+05:30,1.2,1.25,1.2,1.25,28405,3536325,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:10:00+05:30,1.25,1.25,1.05,1.05,108810,3598010,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:15:00+05:30,1.1,1.14,1.05,1.14,163670,3667560,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:20:00+05:30,1.14,1.14,1.1,1.14,27885,3689790,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:25:00+05:30,1.14,1.2,1.05,1.05,91000,3721380,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:30:00+05:30,1.1,1.14,1.05,1.05,53690,3744130,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-04 15:35:00+05:30,1.1,1.1,0.95,1.05,229125,3836365,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:15:00+05:30,1.15,1.15,0.85,0.9,230880,3868410,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:20:00+05:30,0.9,0.95,0.85,0.9,92755,3854890,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:25:00+05:30,0.95,0.95,0.9,0.95,30550,3855215,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:30:00+05:30,0.9,0.95,0.9,0.95,29835,3855280,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:35:00+05:30,0.95,1.0,0.9,0.95,89505,3851380,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:40:00+05:30,1.0,1.0,0.85,0.85,295230,3865485,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:45:00+05:30,0.9,0.95,0.85,0.95,39845,3858465,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:50:00+05:30,0.95,0.95,0.9,0.95,47125,3838055,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 09:55:00+05:30,0.95,1.1,0.9,0.95,325520,3824665,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:00:00+05:30,0.95,1.0,0.9,0.95,98735,3810690,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:05:00+05:30,0.95,1.0,0.9,1.0,52195,3807765,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:10:00+05:30,0.95,1.0,0.95,0.95,63635,3807765,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:15:00+05:30,1.0,1.0,0.95,0.95,31785,3799445,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:20:00+05:30,1.0,1.0,0.95,1.0,28925,3797950,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:25:00+05:30,0.95,1.0,0.95,1.0,41795,3797300,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:30:00+05:30,0.95,1.0,0.95,1.0,47190,3804385,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:35:00+05:30,1.0,1.0,0.95,0.95,12090,3812055,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:40:00+05:30,1.0,1.0,0.95,0.95,17290,3823820,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:45:00+05:30,1.0,1.0,0.95,1.0,7085,3822520,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:50:00+05:30,0.95,1.15,0.95,1.05,193375,3894865,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 10:55:00+05:30,1.05,1.1,1.0,1.1,55185,3892460,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:00:00+05:30,1.1,1.15,1.05,1.1,70200,3887910,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:05:00+05:30,1.1,1.1,1.05,1.05,65715,3915730,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:10:00+05:30,1.05,1.05,1.0,1.05,31850,3942185,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:15:00+05:30,1.0,1.05,1.0,1.05,9425,3946085,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:20:00+05:30,1.0,1.05,1.0,1.0,16705,3947840,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:25:00+05:30,1.0,1.05,0.95,1.0,55315,3969875,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:30:00+05:30,0.95,1.0,0.95,0.95,12155,3969875,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:35:00+05:30,1.0,1.0,0.95,1.0,2860,3969875,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:40:00+05:30,1.0,1.0,0.95,1.0,8385,3965975,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:45:00+05:30,0.95,1.0,0.95,1.0,45175,3969290,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:50:00+05:30,0.95,1.0,0.95,1.0,85280,4017845,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 11:55:00+05:30,1.0,1.0,0.95,0.95,6955,4015115,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:00:00+05:30,0.95,1.05,0.9,0.95,471250,4052750,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:05:00+05:30,0.95,1.0,0.95,0.95,1105,4052750,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:10:00+05:30,1.0,1.0,0.95,0.95,2730,4052750,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:15:00+05:30,1.0,1.0,0.95,0.95,6565,4052620,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:20:00+05:30,1.0,1.0,0.9,0.95,22100,4049370,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:25:00+05:30,0.9,0.95,0.9,0.9,11505,4044430,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:30:00+05:30,0.95,0.95,0.9,0.95,4940,4044430,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:35:00+05:30,0.95,0.95,0.85,0.9,87815,4062305,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:40:00+05:30,0.95,0.95,0.9,0.95,34840,3999970,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:45:00+05:30,0.95,1.0,0.9,0.95,101075,3961230,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:50:00+05:30,0.95,1.0,0.9,0.9,48880,3954535,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 12:55:00+05:30,0.9,0.95,0.9,0.9,108355,3870555,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:00:00+05:30,0.9,0.95,0.9,0.95,325,3870295,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:05:00+05:30,0.9,0.95,0.9,0.9,8255,3865225,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:10:00+05:30,0.9,0.95,0.9,0.9,3575,3864640,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:15:00+05:30,0.9,0.95,0.9,0.9,2015,3862885,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:20:00+05:30,0.95,0.95,0.9,0.9,1040,3862170,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:25:00+05:30,0.95,1.0,0.95,0.95,32370,3855215,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:30:00+05:30,1.0,1.0,0.95,0.95,1235,3855605,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:35:00+05:30,1.0,1.0,0.95,0.95,1170,3855605,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:40:00+05:30,1.0,1.0,0.9,0.9,16900,3855735,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:45:00+05:30,0.9,0.95,0.9,0.9,10075,3843775,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:50:00+05:30,0.9,0.95,0.9,0.9,910,3842670,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 13:55:00+05:30,0.95,0.95,0.9,0.95,1365,3841305,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:00:00+05:30,0.95,0.95,0.9,0.9,1040,3841305,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:05:00+05:30,0.9,0.95,0.85,0.85,117000,3773640,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:10:00+05:30,0.85,0.9,0.85,0.85,25545,3765775,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:15:00+05:30,0.85,0.9,0.85,0.9,9620,3761875,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:20:00+05:30,0.9,0.9,0.85,0.85,19305,3747445,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:25:00+05:30,0.85,0.9,0.85,0.9,1690,3745885,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:30:00+05:30,0.9,0.9,0.85,0.85,14040,3744715,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:35:00+05:30,0.9,0.9,0.85,0.85,34645,3713515,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:40:00+05:30,0.85,0.9,0.85,0.9,2535,3713515,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:45:00+05:30,0.85,0.9,0.85,0.9,8190,3715725,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:50:00+05:30,0.9,0.9,0.8,0.9,59020,3689920,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 14:55:00+05:30,0.85,0.9,0.85,0.85,6565,3689270,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:00:00+05:30,0.9,0.9,0.85,0.85,172705,3681795,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:05:00+05:30,0.85,0.9,0.85,0.85,139750,3642015,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:10:00+05:30,0.85,0.85,0.8,0.85,130455,3639545,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:15:00+05:30,0.85,0.9,0.8,0.8,178035,3630315,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:20:00+05:30,0.85,0.85,0.8,0.85,46930,3621085,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:25:00+05:30,0.8,0.95,0.8,0.95,210015,3611010,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:30:00+05:30,0.9,0.9,0.75,0.8,393640,3459040,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-05 15:35:00+05:30,0.75,0.8,0.75,0.8,113555,3465865,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:15:00+05:30,0.85,0.95,0.75,0.9,257465,3437200,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:20:00+05:30,0.95,1.0,0.9,0.9,142545,3405415,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:25:00+05:30,0.95,0.95,0.85,0.85,73905,3369405,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:30:00+05:30,0.9,0.9,0.85,0.9,37245,3367455,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:35:00+05:30,0.9,0.9,0.85,0.85,121810,3379285,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:40:00+05:30,0.9,0.9,0.85,0.9,6825,3390205,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:45:00+05:30,0.85,0.9,0.85,0.85,25220,3391180,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:50:00+05:30,0.8,0.85,0.8,0.8,5590,3390660,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 09:55:00+05:30,0.85,0.85,0.8,0.85,5655,3388320,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:00:00+05:30,0.85,0.85,0.8,0.85,7085,3390205,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:05:00+05:30,0.8,0.85,0.8,0.85,9815,3384485,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:10:00+05:30,0.8,0.85,0.8,0.8,25480,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:15:00+05:30,0.85,0.85,0.8,0.8,6890,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:20:00+05:30,0.8,0.8,0.75,0.8,780,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:25:00+05:30,0.8,0.8,0.75,0.8,1560,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:30:00+05:30,0.8,0.8,0.75,0.8,2340,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:35:00+05:30,0.75,0.8,0.75,0.8,2210,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:40:00+05:30,0.75,0.8,0.75,0.75,4160,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:45:00+05:30,0.75,0.8,0.75,0.75,2535,3381495,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:50:00+05:30,0.8,0.8,0.75,0.75,3445,3378830,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 10:55:00+05:30,0.75,0.8,0.75,0.8,3185,3381040,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:00:00+05:30,0.8,0.8,0.75,0.8,780,3381040,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:05:00+05:30,0.8,0.8,0.75,0.75,4550,3380130,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:10:00+05:30,0.75,0.8,0.75,0.8,585,3380130,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:15:00+05:30,0.75,0.8,0.7,0.8,57785,3394040,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:20:00+05:30,0.8,0.8,0.75,0.75,13130,3391245,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:25:00+05:30,0.75,0.75,0.7,0.75,29900,3390595,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:30:00+05:30,0.7,0.75,0.7,0.7,1170,3391440,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:35:00+05:30,0.75,0.75,0.65,0.7,71890,3422185,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:40:00+05:30,0.65,0.7,0.65,0.65,3185,3423030,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:45:00+05:30,0.65,0.7,0.65,0.7,94510,3423290,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:50:00+05:30,0.7,0.7,0.65,0.65,2990,3402685,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 11:55:00+05:30,0.7,0.7,0.65,0.7,520,3402425,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:00:00+05:30,0.65,0.7,0.65,0.7,18265,3395080,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:05:00+05:30,0.7,0.7,0.65,0.7,845,3395470,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:10:00+05:30,0.7,0.7,0.65,0.65,3510,3396445,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:15:00+05:30,0.7,0.7,0.65,0.7,2730,3395795,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:20:00+05:30,0.7,0.7,0.65,0.65,1820,3395990,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:25:00+05:30,0.65,0.7,0.65,0.7,6110,3390660,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:30:00+05:30,0.65,0.7,0.65,0.65,45305,3382080,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:35:00+05:30,0.65,0.7,0.6,0.65,11830,3398395,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:40:00+05:30,0.65,0.65,0.6,0.65,4030,3398590,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:45:00+05:30,0.6,0.65,0.6,0.65,6110,3405870,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:50:00+05:30,0.65,0.65,0.6,0.65,187655,3395210,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 12:55:00+05:30,0.65,0.65,0.6,0.6,32565,3338270,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:00:00+05:30,0.65,0.65,0.6,0.65,5395,3336125,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:05:00+05:30,0.65,0.65,0.6,0.6,1365,3335800,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:10:00+05:30,0.65,0.65,0.6,0.6,4615,3334500,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:15:00+05:30,0.6,0.65,0.6,0.6,10920,3330470,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:20:00+05:30,0.65,0.65,0.55,0.55,353730,3312920,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:25:00+05:30,0.55,0.6,0.55,0.6,8125,3302520,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:30:00+05:30,0.55,0.55,0.5,0.5,49920,3311490,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:35:00+05:30,0.5,0.55,0.5,0.55,10725,3316300,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:40:00+05:30,0.55,0.55,0.5,0.5,55380,3316560,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:45:00+05:30,0.55,0.55,0.45,0.5,276380,3287310,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:50:00+05:30,0.5,0.5,0.45,0.5,83915,3286400,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 13:55:00+05:30,0.55,0.55,0.5,0.5,6110,3291665,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 14:00:00+05:30,0.55,0.55,0.5,0.5,20475,3287635,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 14:05:00+05:30,0.5,0.55,0.5,0.5,153270,3222765,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 14:10:00+05:30,0.55,0.55,0.5,0.55,8645,3225625,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 14:15:00+05:30,0.55,0.55,0.45,0.5,62140,3228290,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
2026-08-06 14:20:00+05:30,0.5,0.5,0.45,0.5,41795,3211845,2026-08-11,21600.0,PE,NSE_FO|40880|11-08-2026,NIFTY 21600 PE 11 AUG 26,65
